asn,name,country
140034,EMPL-AS-AP ERIN MEDIA Private Limited,IN
140035,SHINESERVER-AS-AP SHINE SERVERS LLP,IN
140094,RISPL-AS-AP RapidValue IT Services Private Limited,IN
140106,TPDDL-AS-AP Tata Power Delhi Distribution Limited,IN
140108,AIRSONBR-AS-IN Airson Broadband,IN
140109,TELINTER-AS Teleglobal International Private Limited,IN
140110,VSSCTVPM-AS-IN Vikram Sarabhai Space Centre,IN
140111,EMERTECH-AS-IN Emertech Infra Samruddhi Private Limited,IN
140112,COMMONBE-AS-IN Commonbee Broadband Pvt Ltd,IN
140113,RISNET-AS-IN Riyaz Internet Service Private Limited,IN
140114,TCPLASHU-AS-IN Techcellence Services Pvt Ltd,IN
140115,LAYANPL-AS-IN Laya Network Private Limited,IN
140116,JETFIBER-AS-IN Jet Fiber,IN
140117,YUVAYELL-AS-IN Yella Mobile Private Limited,IN
140119,TONPL-AS-IN Tollot Network Private Limited,IN
140121,HICOMIN-AS-IN Hcin Networks Pvt Ltd,IN
140122,OMNETIPL-AS-IN Omnet Infratech Pvt Ltd,IN
140123,ICONWAVE-AS-IN Iconwave Technologies Private Limited,IN
140124,LEEWAY-AS-IN Leeway Softtech Pvt Ltd,IN
140125,CYBERAUTICS-AS-IN Cyberautics Softwares,IN
140126,NETWAYINTERNETSERVICES-AS-IN NETWAY INTERNET SERVICES,IN
140127,NETWALA-AS-IN Internetwala It Services Pvt Ltd,IN
140128,GSPACE-AS-IN Gponspace Internet India Pvt Ltd,IN
140130,MISPL-AS-IN Meerut Internet Services Pvt. Ltd.,IN
140131,DIGISNPL-AS-IN Digiscope Networks Private Limited,IN
140132,DLISPL-AS-IN Dm Lot Infotech Solutions Private Limited,IN
140133,MWIS-AS-IN Myworld Internet Services Pvt Ltd,IN
140134,AJWAKPL-AS-IN Ajwa Kaif Pvt Ltd,IN
140135,PULSEINDIA-IN Pulse Telesystems Pvt Ltd,IN
140136,SAMLCN-AS Samleswari Cable Network,IN
140137,STARPLNT-AS-IN Starplanet Technovision Private Limited,IN
140138,TSCPL-AS-IN Tanvitha Syslink Communications Pvt Ltd,IN
140139,ECONTEL-AS-IN ECON TELECOMMUNICATIONS PRIVATE LIMITED,IN
140140,VITELGLO-AS-IN Vitelglobal Communications Pvt Ltd,IN
140141,SAPIENT-AS Sapient Consulting Pvt. Ltd.,IN
140142,PPBL-AS-IN Paytm Payments Bank Ltd,IN
140143,VISHVA-AS Vishva Infratel Pvt. Ltd.,IN
140144,VCITYNET-AS Vcitynet Opc Pvt Ltd,IN
140145,AHMDN-AS Ahm Digital Network Pvt. Ltd.,IN
140146,TEXESTPL-AS-IN Texes Telecom Private Limited,IN
140147,ADNBB123-AS-IN Adn Broadband Private Limited,IN
140148,PGS-AS-IN Pegasuswave Private Limited,IN
140149,YUMSER-AS-IN Yum Network Services Pvt Ltd,IN
140150,TRICOMBR-AS-IN Tricom Broadband Private Limited,IN
140151,ETHER-AS-IN Ethereal Business Solutions Private Limited,IN
140152,UCNFNPL-AS-IN Ucn Fibrenet Pvt Ltd,IN
140153,AIRCABLE-AS-IN Aircables Internet Services Pvt Ltd,IN
140154,KPTL-AS-IN Kalpataru Power Transmission Ltd,IN
140155,HOSTNET-AS-IN The Pinnacle Group Inc,IN
140156,APMGROUP-AS-IN Karnataka Gramin Bank,IN
140157,WAVENS-AS-IN Wave Network Solutions,IN
140158,NAII-AS-IN Net Access Internet India Pvt Ltd,IN
140159,LNKIOFPL-AS Linkio Fibernet Pvt Ltd,IN
140161,GAURJEEB-AS Gaurjee Broadband Services Private Limited,IN
140163,VCSSPL-AS V-Connect Systems And Services Pvt. Ltd.,IN
140164,CPIPL-AS ConnectSpacelink Infomedia Pvt Ltd,IN
140165,REALTPL-AS-IN Realnet Telecom Pvt Ltd,IN
140166,SHARADK-AS-IN ADVIKA WEB,IN
140167,ANLNET-AS-IN Anl Network Pvt Ltd,IN
140168,BIJISIPL-AS Bijis Internet Private Limited,IN
140169,YUVICOMMUNICATIONS-AS-IN Yuvi Communications Pvt. Ltd,IN
140170,CENSUS-AS-IN Office Of The Registrar General India,IN
140171,REISNS-AS-IN Reis Network Solutions,IN
140172,GGSINDIA-AS-IN GGS INFORMATION SERVICES INDIA PVT LTD,IN
140173,KISPLD-AS Kavya Internet Services Pvt. Ltd.,IN
140175,ABISPL-AS-IN Achievers Broadband Services Pvt Ltd,IN
140176,AYUSHNET-AS-IN Aayush Internet Services,IN
140177,ACHAREBR-AS-IN ACHARE BROADBAND OPC PRIVATE LIMITED,IN
140178,PLUGIN-AS Plug-in Networks Private Limited,IN
140179,REALCYB-AS Realtel Communication India Pvt Ltd,IN
140180,AEROLINK-AS-IN Aerolink Broadband Private Limited,IN
140181,TURBOFY-AS-IN Turbofy Cyber Solution Pvt Ltd,IN
140182,NRDATARY-AS-IN Nr Data Services,IN
140183,REALCPL-AS-IN Realtel Communication Pvt Ltd,IN
140184,SFNSNPL-AS Sfns Network Private Limited,IN
140185,HAPPY-AS-IN Simsys Telecommunication Pvt Ltd,IN
140186,AJAXMEDI-AS-IN Amt Media Tech,IN
140187,ASCLLTD-AS Aligarh Smart City Limited,IN
140188,THREESBSDPLM-AS-IN 3sbs Datacom Private Limited,IN
140189,TREELINK-AS-IN Treelink Broadband Private Limited,IN
140190,SBBIS-AS-IN Shree Banke Bihari Internet Service,IN
140191,VMCNPL-AS-IN Vande Mahamaya Cable Network,IN
140193,HIGHTEL-AS Hightel Digital India Pvt Ltd,IN
140194,CHINTU-AS-IN Vibelink Infotech Private Limited,IN
140195,GORKHA-AS-IN Gorkha Infotech Pvt Ltd,IN
140196,SINGHTEL-AS-IN Singh Televentures,IN
140197,NCSPL-AS NetConnect Services Private Limited,IN
140198,KKANPL-AS Kk Arun Network Private Limited,IN
140200,PUCHDACI-AS Panjab University,IN
140201,RTELINT-AS Rtel Internet Services Private Limited,IN
140202,FICCL-AS Fullerton India Credit Co. Ltd.,IN
140203,TERRACIS-AS Terracis Technologies Limited,IN
140204,OMSCN-AS Om Sai Cable Network,IN
140205,SPMS-AS Smart Plus Multi Services Private Limited,IN
140206,SIDDBPL-AS Siddhant Broadband Private Limited,IN
140207,UNISTAR-AS United Stars Network Private Limited,IN
140209,NSTEVEDESIGNS-AS-AP nSteve Designs,IN
140218,YISL-AS-AP Yotta Infrastructure solutions LLP,IN
140230,AMNS-AS-AP ARCELORMITTAL NIPPON STEEL INDIA LIMITED,IN
140233,ATT-NBE-IN ATT NBE Equinix Chennai,IN
140242,IMBB-AS-AP INDHUANDMAHADEV BROADBAND PVT LIMITED,IN
140540,HGSL-AS-AP HINDUJA GLOBAL SOLUTIONS LTD,IN
140545,PATHCOM-AS-AP Pathcom Technologies Pvt Ltd,IN
140574,LSPL-AS-AP LINKSTACK SOLUTION PRIVATE LIMITED,IN
140601,POWERSCHOOL-AS-AP POWERSCHOOL INDIA PRIVATE LIMITED,IN
140621,KFPL-AS-AP KFIN TECHNOLOGIES PRIVATE LIMITED,IN
140641,YOTTA YOTTA NETWORK SERVICES PRIVATE LIMITED,IN
140681,AADVANCEINFOTECH-AS-AP AADVANCE INFOTECH,IN
140687,ISEVEN-AS-AP I Seven,IN
140723,HTIPL-AS-AP Huawei Technologies India Pvt Ltd.,IN
140871,ZETAFZLLC-AS-AP Zeta FZ-LLC,IN
140911,TCL-AS-IN Tata Communications Ltd.,IN
140924,MAVENIR-AS-AP MAVENIR SYSTEMS PRIVATE LIMITED,IN
140947,SNTHOSTINGS-AS-AP SnTHostings,IN
140953,OCTANE-AS-AP Octane Marketing P Ltd.,IN
141004,QTIME-AS-AP QTIME BUSINESSES PRIVATE LIMITED,IN
141014,BTDPL-AS-AP Balaji Teleworks Development Pvt Ltd,IN
141018,UBX-AS-AP UBX Cloud Private Limited,IN
141019,LAPL-AS-AP Lentra AI Private Limited,IN
141156,VOICEETC-AS-AP VOICEETC,IN
141202,UDAAN-AS-AP UDAAN,IN
141213,EMUDHRALIMITED-AS-AP eMudhra Limited,IN
141222,TSCABL-AS-AP TELANGANA STATE COOPERATIVE APEX BANK LTD,IN
141241,TWAYNET-AS-IN T-way Network,IN
141242,PUNETELE-AS-IN Pune Teleinfra Pvt Ltd,IN
141243,WALSEPAT-AS-IN Walsepatil Enterprises,IN
141244,BCMAWS-AS-IN Bcm Airways,IN
141245,IBBNET-AS-IN Ibroadband Internet Service,IN
141246,NINEST-AS-IN 9 Stars Giga Fibernet Pvt Ltd,IN
141247,LIBERTYD-AS-IN Liberty Digital Services,IN
141248,JETWAYL-AS-IN Jetway 3i Services Llp,IN
141249,SPIIPL-AS-IN Sparkle India Isp Private Limited,IN
141250,AJWAKT-AS Ajwa Kaif Technologies,IN
141251,SNEHAS-AS-IN Sneha Sales And Services Pvt.ltd.,IN
141252,SATKABIR-AS-IN Satkabir It Solutions,IN
141253,MUFT-AS-IN Hyosec Solutions Private Limited,IN
141254,NETFOXNE-AS-IN Netfox Networks Private Limited,IN
141255,VECC-AS-IN Variable Energy Cyclotron Centre,IN
141256,PWCIN-AS-IN Pricewaterhousecoopers Pvt Ltd,IN
141257,COMPUTER-AS-IN Om Computer World,IN
141258,PBSLIND-AS-IN Paragon Business Solutions Limited,IN
141259,FNOSPL-AS-IN Flynet Online Solutions Pvt Ltd,IN
141260,PILINDIA-AS-IN Panamax Infotech Limited,IN
141261,MOREWIFI-AS-IN More Wifi Internet Pvt Ltd,IN
141262,KINGNPL-AS-IN King Netsol Private Limited,IN
141263,IMAGINEC-AS-IN Imagine Multi Services Private Limited,IN
141265,NEXTGEN1-AS-IN Nextgen Broadband Private Limited,IN
141266,INRI-AS-IN Inri Communications Pvt Ltd,IN
141269,FNTPL-AS Fast Net Telecommunications Private Limited,IN
141270,IITI-AS-IN Indian Institute Of Technology Indore,IN
141271,KAYPOWERNET-AS-IN Kay Powernet Services Pvt Ltd,IN
141272,ETCPL-AS-IN Exactel Cellular Private Limited,IN
141273,FIBER01-AS-IN Trishakti Technologix Limited,IN
141274,ADITYAB-AS-IN Aditya Broadband Services Pvt Ltd,IN
141275,MAXDIGI-AS-IN Maxnet Digital Pvt Ltd,IN
141276,WOCK-AS-IN Wockhardt Ltd,IN
141277,ANPL Ashoka Netsol Private Limited,IN
141278,IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd,IN
141279,KUSHWAH-AS-IN Kushwah International,IN
141280,KCTIPL-AS-IN KHUSHI CABLE AND TELEINFRA PRIVATE LIMITED,IN
141281,MAXCOMP-AS-IN Max Computer,IN
141283,NETUDR-AS-IN Agile Netlink Private Limited,IN
141284,AIRONET-AS Iaironet Communications Private Limited,IN
141285,RAJU-AS-IN Octel Network,IN
141286,PIXEL-AS Pixelrevs Pvt. Ltd.,IN
141287,BICTPL-AS-IN Bic Trade Private Limited,IN
141289,BISWARUP-AS-IN Biswaroop Solution,IN
141290,CTRAIL-AS-IN Cleartrail Technologies Pvt. Ltd.,IN
141291,SUNLD-AS-IN Sunlife Digital Technologies Pvt Ltd,IN
141292,HIGHSPED-AS High Speed Infomedia Pvt. Ltd.,IN
141293,AAHCR953-AS Rajasthan Internet Hub Pvt. Ltd.,IN
141294,M21IDC-AS M21 Data Center,IN
141296,DINET-AS-IN Daman I Net,IN
141297,SILVER1-AS Silverline Entertainment,IN
141298,TGFPL-AS-IN Tsk Giga Fibber Private Limited,IN
141299,VARUN880-AS-IN OV INTERNATIONAL SERVICES PRIVATE LIMITED,IN
141300,VWPL-AS-IN Vrd Webservices Pvt Ltd,IN
141301,SKYCOMIN-AS Skycom Infotech,IN
141302,ZYBOSYS-AS-IN Zybosys Networks India Private Limited,IN
141303,DVRBS-AS Dvr Broadband Services,IN
141304,SIPLTN-AS Sujos Infotech Private Limited,IN
141305,SAMMYNET-AS Sammy Networks Private Limited,IN
141306,CDIT-AS Centre For Development Of Imaging Technology,IN
141307,ACTIVEBS-AS Active Broadband Service,IN
141308,BYTRIXNP-AS Bytrix Net Pvt. Ltd.,IN
141309,YAKSHEN-AS Yaksh Enterprises,IN
141310,NTCPVT-AS Nt Cybronet Pvt Ltd,IN
141311,NETMATIX-AS Netmatix Network Private Limited,IN
141312,ASPIRAR-AS Aspirare Technologies Private Limited,IN
141313,SDDSPL-AS Sreedevi Digital Systems Private Limited,IN
141314,WI5INTERNET-AS Wi5 Internet Services Private Limited,IN
141315,SPARK496-AS Sparkline Internet Services Pvt.ltd.,IN
141317,NEHAINFO-AS-IN Neha Infonet,IN
141318,AKSHY-AS Akshy Infotech,IN
141319,NETHUB-AS Net Hub,IN
141320,SAHILCN-AS-IN Sahil Cable Network,IN
141321,GENIX-AS-IN GENIX NETWORK PRIVATE LIMITED,IN
141322,WYRIS-AS-IN Wyris Network Pvt Ltd,IN
141323,COMPLAIA-AS Compliance Broadband Private Limited,IN
141324,HIGHTE-AS Hightec Network Solutions OPC Private Limited,IN
141325,KNPLM-AS-IN Kreansh Netsol Private Limited,IN
141326,ZARAINFO-AS Zara Infotech,IN
141327,KFON-AS-IN Kernel Fibernet Online Network Pvt Ltd,IN
141328,MANMEET-AS Manmeet Communication Pvt Ltd,IN
141329,UDUPI-AS-IN Udupi Fastnet Private Limited,IN
141330,MUSIKAAR-AS-IN MUSIKAAR,IN
141331,TRIVENI-AS Triveniview Enterprises Private Limited,IN
141332,BNPM1310-AS Bank Note Paper Mill India Private Limited,IN
141333,ROCKETGP-AS-IN Rocket Media Group,IN
141334,SKYNET1-AS Skynet Digital Services Pvt. Ltd.,IN
141335,SCUF123-AS Shriram City Union Finance Limited,IN
141336,RIDAINFO-AS-IN Rida Infotech,IN
141337,JRENTER-AS-IN Jr Enterprise,IN
141338,AS-INFODEX-IN Infodex Solutions Pvt. Ltd.,IN
141339,AS-LALATISP-IN Lalat Internet Service Pvt Ltd,IN
141340,IITM-AS IIT Madras,IN
141388,ISL-AS-AP ICICI Securities,IN
141406,CYGNET2-AS-AP Cygnet Infotech Private Limited,IN
141416,AIIL-AS-AP Amtron Informatics India Limited,IN
141420,CTSIPL-AS-AP Colt Technology Services India Pvt Ltd,IN
141449,ALLSAFE-AS-AP AllSafe Technologies Pvt Ltd,IN
141453,TSPL-AS-AP Private limited,IN
141464,SHAREKHANLIMITED-AS-AP Sharekhan Limited,IN
141472,TBCN-AS-AP BCN DIGITAL TV NETWORK,IN
141476,GUVNL-AS-IN Gujarat Ujra Vikas Nigam Limited,IN
141477,IGNOU-AS-IN Indira Gandhi National Open University,IN
141479,NISSBS-AS Niss Broadband Services,IN
141480,HAASHMED-AS Haash Media,IN
141481,BRISK18-AS Brisk Infratel,IN
141482,KOINFOCM-AS Ko Infocom Private Limited,IN
141483,R8BRODNE-AS-IN R8brodnet Networks Private Limited,IN
141484,DNCOMP-AS-IN D N Computer,IN
141485,VISIPL-AS Visputes Internet Private Ltd,IN
141486,SHERAWAT-AS-IN Sherawat Infotech Private Limited,IN
141487,PSTPL-AS-IN Powershell Technologies Pvt. Ltd,IN
141488,JAIMCS-AS-IN Jai Mahamaya Computer Solution,IN
141489,ALLSTATE-AS-IN Allstate Solutions Private Limited,IN
141491,BWBS-AS-IN Blueweb Broadband Services Pvt.ltd,IN
141492,SUNBEAM-AS-IN Amk Sunbeam Communication Private Limited,IN
141493,TLNCOMM-AS Tln Communication Private Limited,IN
141494,GAURESH-AS-IN Gauresh Cable Net,IN
141495,SBMBRO-AS-IN Sbm Broadband,IN
141496,SIAZNET-AS Siaz Broadband Private Limited,IN
141497,CTPL-AS-IN CONSAM TELECOM PRIVATE LIMITED,IN
141498,MHATOBA-AS-IN Mhatoba Broadband Private Limited,IN
141506,METINET-AS-IN Meticulous Networks Private Limited,IN
141508,GCIPL-AS Gigahertz Computing India Private Limited,IN
141509,UTEL-AS-IN Uteleservices,IN
141511,TARANG7-AS-IN Tarang Cable Network,IN
141512,CHITLLS-AS Chitlange Logic System,IN
141513,LCS20200-AS-IN Leishaang Consulting Services Pvt.ltd,IN
141515,CPF2013-AS Cyber Peace Foundation,IN
141516,OMIBS-AS-IN Om Internet Broadband Service,IN
141517,ULTRANOD-AS Ultranode Communications Private Limited,IN
141518,SUBHOST-AS-IN Subhosting Innovations Pvt Ltd,IN
141519,YUVACOM-AS-IN Yuvaa Communications Private Limited,IN
141520,GETITSER-AS-IN Getincity It Services Pvt Ltd,IN
141521,TEAMTEC-AS Team Technic,IN
141522,BYTETEC-AS-IN Byte Technologies,IN
141523,SSLCSMNT-AS-IN Subhodaya Digital Entertainment Pvt Ltd,IN
141524,IMPERIUM-AS-IN Imperium Digital Network,IN
141526,JBNOPL-AS-IN Jbn Online Private Limited,IN
141527,PRITAM-AS RHODESIAN NETWORK PRIVATE LIMITED,IN
141528,ADITIC-AS-IN Aditi Staffing India Private Limited,IN
141529,VMPSIP-AS-IN Vmps Internet Private Limited,IN
141530,RAJEPISP-AS-IN Raje Prachaar Internet Services Pvt Ltd,IN
141531,CCNETSAN-AS-IN Creative Computers,IN
141532,GFIPL-AS-IN Gigafiber Internet Private Limited,IN
141533,JKCONN-AS-IN J K Connect,IN
141535,MUKAND-AS Mukand Systems And Networking Pvt. Ltd.,IN
141536,INTERLOK-AS-IN Interlock Communication,IN
141537,SWASSYS-AS Swastik Systems,IN
141538,AIRONETB-AS Aironet Broadband Private Limited,IN
141539,ICXIND-AS Icx India Private Limited,IN
141540,ETHNIXHD-AS-IN E2 Info Solutions,IN
141541,JBPLE-AS-IN Jeetu Broadband Private Limited,IN
141542,BHIWADI-AS-IN Bhiwadi Online Private Limited,IN
141543,MITPV-AS-IN Manas Internet Technology Private Limited,IN
141544,SHIVES-AS-IN Support Hives Technology LLP,IN
141545,STBLNPL-AS-IN Stable Network Private Limited,IN
141546,NEWMOON-AS-IN Newmoon Telelinks Pvt Ltd,IN
141547,RNPLNETW-AS-IN Rankeshwar Network Private Limited,IN
141548,HEMANTVE-AS Outrageous Netsole Pvt. Ltd.,IN
141550,MINDAGE-AS Mindage Broadcasting Private Limited,IN
141551,CREATNET-AS Creative Networks,IN
141552,INTERJET-AS-IN Interjet India Private Limited,IN
141553,AIEKYBPL-AS-IN Aiekay Broadband Private Limited,IN
141554,VIVEKNET-AS-IN Vivek Network Private Limited,IN
141555,SASINN-AS-IN Singh And Sons Inn,IN
141556,RANIASHOK-AS Rv Infotainment Private Limited,IN
141557,ODINET-AS-IN Odinet Infocom Private Limited,IN
141558,JNSTARS-AS Jnstars Internet Network Private Limited,IN
141559,LBSINFO-AS Lbs Infoway India Pvt Ltd,IN
141560,QVISION-AS Quick Vision Entertainment Private Limited,IN
141561,PSBIN-AS Punjab And Sind Bank,IN
141562,DEEPNPL-AS Deepnetwork Pvt Ltd,IN
141563,XTREMECO-AS Xtreme Communications,IN
141564,SBICAP-AS-IN Sbicap Securities Limited,IN
141565,PUETPL-AS Puravi Elite Technologies Pvt. Ltd.,IN
141566,GAXIOMNW-AS Gaxiom Networking Solutions Private Limited,IN
141567,INTERSP-AS-IN Interspire Addon,IN
141568,OCACIPV6-AS Orissa Computer Appliction Centre,IN
141569,NIVIDSHIVA-AS-IN Nivid Technologies India Pvt Ltd,IN
141570,OPTAQON-AS-IN Optaqon Broadband Private Limited,IN
141571,STARPBPL-AS Star Prime Broadband Private Limited,IN
141572,INETBROD-AS I-net Broadband Solution,IN
141573,SCBPL-AS-IN Sr Cable Broadband Private Limited,IN
141574,STBROADP-AS St Broadband Cable Service,IN
141575,BHARATIP-AP-IN Bharat Digital Network Private Limited,IN
141688,TFG-AS-AP Telangana Fiber Grid Corporation Limited,IN
141690,IBIPL-AS-AP Interactive Brokers India Private Limited,IN
141728,CONTINUUMINDIALLP-AS-AP CONTINUUM INDIA LLP,IN
141741,UGAM-SOLUTIONS-AS-AP Ugam Solutions Pvt Ltd,IN
141751,DELHI-AS-AP DELHI INTERNATIONAL AIRPORT LTD,IN
141752,ASTCRM-AS-AP astCRM Systems Private Limited,IN
141772,DHINATECHNOLOGIES-AS-AP DHINA TECHNOLOGIES,IN
141783,GIGMAXPP-AS GIGMAX COMMUNICATIONS,IN
141784,NEXAPP-AS Nexapp Technologies Pvt Ltd,IN
141785,PLEXUS-AS PLEXUS TECHNOLOGIES,IN
141786,NETMAGIC1-AS MAGICA NETWORKING SOLUTIONS PVT LTD,IN
141787,LINKOTEK-AS LINKOTEK NETWORK PRIVATE LIMITED,IN
141788,NOISE123-AS Noise Comm,IN
141789,CFPL20-AS Cuisinable Foods Private Ltd,IN
141790,DNNS-AS D N Network Solutions,IN
141791,GATEWAYIN-AS-IN GATEWAY INFOCOMM PVT LTD,IN
141792,BIGV-AS-IN METRO CAST NETWORK INDIA PRIVATE LIMITED,IN
141793,KMCAPNIC-AS-IN THE KOLKATA MUNICIPAL CORPORATION,IN
141794,THANGAM-AS-IN THANGAM COMMUNICATION PRIVATE LIMITED,IN
141795,ASKNET-AS Asknet Broadband Private Limited,IN
141796,VAYULTD-AS-IN VAYU ONLINE PRIVATE LIMITED,IN
141797,VIDHI-AS-IN Vidhi Infosys,IN
141798,ZEES-AS-IN Zees Broadband Pvt Ltd,IN
141799,INDTEL-AS-IN INDTEL INFRA PRIVATE LIMITED,IN
141800,CONCEPT-AS-IN Gazillio Concepts Pvt Ltd,IN
141801,MARLABSI-AS-IN MARLABS INNOVATIONS PRIVATE LIMITED,IN
141802,NEODRAFT-AS-IN NEODRAFTS PRIVATE LIMITED,IN
141803,INVISION-AS-IN INVISION CHIP TECHNO SOFT,IN
141804,EMCYBER-AS-IN Em-cyberspace Services Private Limited,IN
141805,HUBCOM-AS-IN Hubcom Techno System Llp,IN
141806,SANSOM-AS-IN SANSOM NETTECH PVT LTD,IN
141807,LALITHA-AS-IN LALITHAONLINE SERVICES,IN
141808,DTPLD-AS-IN Dynowave Technologies Pvt Ltd,IN
141809,SIFYNET-IN Sify Technologies Limited,IN
141810,SIFYNET-IN Sify Technologies Limited,IN
141811,SIFYNET-IN Sify Technologies Limited,IN
141812,SKYNETGD-AS-IN SKYNET INTERNET SERVICE,IN
141813,ENFINITY-AS-IN Enfinity Infotel Private Limited,IN
141814,MPR-AS MPR INFONET SYSTEMS PRIVATE LIMITED,IN
141815,OUTOFBOX-AS Outofbox Networks Private Limited,IN
141816,VISL-AS Velankani Information Systems Limited,IN
141817,INHOMEEN-AS Inhome Entertainments Private Limited,IN
141818,INBSPL-AS INET BROADBAND SERVICE,IN
141819,SFAST-AS Surf Fast Pvt. Ltd.,IN
141820,DIGI95-AS Digital Telecom,IN
141822,AIRNTE-AS-IN AIRNTE WIFI SERVICES OPC PVT LTD,IN
141823,LGNPL-AS Lazygone Network Private Limited,IN
141824,SPEEDWY-AS-IN Speedway Broadband Opc Pvt. Ltd.,IN
141826,GUNGUN-AS GUNGUN FIBER BROADBAND,IN
141827,MREZHI-AS Mrezhi Internet Private Limited,IN
141828,SSCABLE-AS-IN Sibasakti Cablenet Services Pvt Ltd,IN
141829,KEEPSEC-AS KEEP SECURE CLOUD SERVICES PVT LTD,IN
141830,SNET-AS Snet Networks Private Limited,IN
141831,SKYNET123-AS-IN SKYNET BROADBAND SERVICES,IN
141832,PPL-AS-IN PRUDOUR PVT LTD,IN
141833,SYFINDIA-AS-IN SYNCHRONY INTERNATIONAL SERVICES PVT LTD,IN
141834,NEOLOG-AS Neolog Online Services Private Limited,IN
141835,IMPACT-AS-IN IMPACT SOFTWARES,IN
141836,IMAGINE-AS-IN IMAGINE TECHNO SOFT,IN
141837,GOODLBPL-AS Goodluck Broadband Private Limited,IN
141838,DEEPNT-AS-IN Deep Network,IN
141839,DISKLAYE-AS-IN DiskLayer Private limited,IN
141840,AS-ZINET-IN Zoram Infonet Pvt Ltd,IN
141842,CODEBIT-AS-IN Codebits Technologies LLP,IN
141843,CYBERTAL-AS-IN CYBERTALOS PRIVATE LIMITED,IN
141844,DEMOTIC-AS-IN DEMOTIC TECHNOLOGIES PRIVATE LIMITED,IN
141845,ALIEN123-AS Alien Broadband,IN
141846,NETFIX-AS-IN Netfix Networks Opc Pvt Ltd,IN
141847,PRAVIN-AS-IN Prachiti Broadband Private Limited,IN
141848,ASVISHAS-AS-IN ASVISH TECHNOLOGY PARTNER OPC PVT LTD,IN
141849,WAVETEL-AS-IN Wavetel Broadband Services,IN
141850,CAPSULE-AS-IN CAPSULE INTERNET SERVICES PRIVATE LIMITED,IN
141851,PICONETS-AS-IN Netpico Labs Private Limited,IN
141852,CORRELTASIN Correl Technologies,IN
141853,SRJNH-AS-IN SRJN HOSPITALITY PRIVATE LIMITED,IN
141854,SWAMINET-AS-IN Swami Net Services,IN
141855,DEEPIJA-AS Deepija Telecom Pvt Ltd,IN
141856,ASCSCISP-AS-IN A S C S C DIGITAL PRIVATE LIMITED,IN
141858,CHOTA-AS Chota Bheam Industries,IN
141859,BONLINE-AS B Online Broadband Service,IN
141860,HEMOM-AS-IN HEMOM TRADING MERCHANT PRIVATE LIMITED,IN
141861,WEBGRITY-AS WEBGRITY,IN
141862,ALNETSOL-AS AL HUTAIB NETSOL PRIVATE LIMITED,IN
141863,VNSIPL-AS Vijay Network Services India Private Limited,IN
141864,MYGURUON-AS Sai Sri Technologies OPC Private Limited,IN
141865,NFOURU-AS-IN N4U BROADBAND PRIVATE LIMITED,IN
141866,PARAMTEC-AS Param Technologies,IN
141867,AVDINFOPV-AS Avd Infotech Private Limited,IN
141869,SKYINTSR-AS-IN Sky Internet Services,IN
141870,GVREDDY-AS-IN GV REDDY BROADBAND SERVICES,IN
141871,DEEPNET1-AS-IN Deepnet,IN
141873,MEERAIT-AS-IN Meera It Solutions Pvt Ltd,IN
141874,DISHACR2-AS-IN DISHA INFOCARE,IN
141875,ZEN4-AS-IN Zen4 Soft Solution,IN
141876,JBCVPL-AS-IN Jaybhole Cable Vision Pvt Ltd,IN
141877,DPSTEL-AS-IN DPS TELECOM OPC PRIVATE LIMITED,IN
141878,BGTPL-AS BLITS GLOBAL TECHNOLOGIES PVT LTD,IN
141879,CORBITAL-AS-IN Corbital Communications Private Limited,IN
141880,VIBGYOR-AS-IN Vibgyor Net Connections,IN
141882,MAXWEB-AS Max Webtv,IN
142011,LVPL-AS-AP Lister Ventures Private Limited,IN
142027,TASKUS-AS-AP TaskUs India Private Limited,IN
142043,PORTIQO-AS-AP PORTIQO Tech Private Limited,IN
142057,EMUDHRALIMITED2-AS-AP eMudhra Limited,IN
142144,TMHB-AS-AP The Mastermind Holding B.V.,IN
142151,NUCLEUSSOFTWARE-AS-AP Nucleus Software Exports Limited,IN
142163,ESTO-AS-AP ESTO MEDIA PRIVATE LIMITED,IN
142413,WEBNAPP-AS-AP WEBNAPP,IN
142417,SAHARAINDIA-AS-AP Sahara India,IN
142430,DIGIVPS-AS-AP DIGI VPS,IN
142439,ALPHAFNET-AS-IN ALPHA FIBER NET,IN
142441,INANSYS-AS-IN ANSYS SOFTWARE PVT LTD,IN
142442,CLOUD24-AS-IN Sampath Venkateswara Cloud24 Pvt Ltd.,IN
142444,HSBINTER-AS-IN HSB INTERNET SERVICE,IN
142445,WAVENET7-AS-IN WAVENET INFRATEL PRIVATE LIMITED,IN
142446,INTRUENET-AS-IN THULASIS TECHNOLOGY PRIVATE LIMITED,IN
142447,AIR24-AS Air24 Network Opc Private Limited.,IN
142449,DREAMCABL-AS-IN DREAM CABLES,IN
